name,Tier,Text,generation_type,required_level,Spawn_weights
Crusader's,4/10,Adds (2-6) to (70-79) Lightning Damage<br>Attacks with this Weapon Penetrate (5-7)% Lightning Resistance,prefix,77,"sword_crusader, axe_crusader, claw_crusader, dagger_crusader, rune_dagger_crusader, mace_crusader, sceptre_crusader, wand_crusader, bow_crusader, default"
Crusader's,2/10,Adds (3-8) to (89-99) Lightning Damage<br>Attacks with this Weapon Penetrate (5-7)% Lightning Resistance,prefix,80,"sword_crusader, axe_crusader, claw_crusader, dagger_crusader, rune_dagger_crusader, mace_crusader, sceptre_crusader, wand_crusader, bow_crusader, default"
Crusader's,9/10,Adds 3 to (46-53) Lightning Damage<br>Attacks with this Weapon Penetrate (5-7)% Lightning Resistance,prefix,68,"2h_sword_crusader, 2h_axe_crusader, 2h_mace_crusader, staff_crusader, warstaff_crusader, default"
Crusader's,7/10,Adds (2-7) to (74-84) Lightning Damage<br>Attacks with this Weapon Penetrate (5-7)% Lightning Resistance,prefix,71,"2h_sword_crusader, 2h_axe_crusader, 2h_mace_crusader, staff_crusader, warstaff_crusader, default"
Crusader's,5/10,Adds (3-9) to (102-117) Lightning Damage<br>Attacks with this Weapon Penetrate (5-7)% Lightning Resistance,prefix,74,"2h_sword_crusader, 2h_axe_crusader, 2h_mace_crusader, staff_crusader, warstaff_crusader, default"
Crusader's,3/10,Adds (3-12) to (130-146) Lightning Damage<br>Attacks with this Weapon Penetrate (5-7)% Lightning Resistance,prefix,77,"2h_sword_crusader, 2h_axe_crusader, 2h_mace_crusader, staff_crusader, warstaff_crusader, default"
Crusader's,1/10,Adds (6-15) to (165-183) Lightning Damage<br>Attacks with this Weapon Penetrate (5-7)% Lightning Resistance,prefix,80,"2h_sword_crusader, 2h_axe_crusader, 2h_mace_crusader, staff_crusader, warstaff_crusader, default"
Hunter's,10/10,Adds (5-7) to (11-13) Chaos Damage<br>Attacks with this Weapon Penetrate (4-6)% Chaos Resistance,prefix,68,"sword_basilisk, axe_basilisk, claw_basilisk, dagger_basilisk, rune_dagger_basilisk, mace_basilisk, sceptre_basilisk, wand_basilisk, bow_basilisk, default"
Hunter's,8/10,Adds (9-11) to (17-20) Chaos Damage<br>Attacks with this Weapon Penetrate (4-6)% Chaos Resistance,prefix,71,"sword_basilisk, axe_basilisk, claw_basilisk, dagger_basilisk, rune_dagger_basilisk, mace_basilisk, sceptre_basilisk, wand_basilisk, bow_basilisk, default"
Hunter's,6/10,Adds (12-16) to (24-28) Chaos Damage<br>Attacks with this Weapon Penetrate (4-6)% Chaos Resistance,prefix,74,"sword_basilisk, axe_basilisk, claw_basilisk, dagger_basilisk, rune_dagger_basilisk, mace_basilisk, sceptre_basilisk, wand_basilisk, bow_basilisk, default"
Hunter's,4/10,Adds (15-20) to (30-35) Chaos Damage<br>Attacks with this Weapon Penetrate (4-6)% Chaos Resistance,prefix,77,"sword_basilisk, axe_basilisk, claw_basilisk, dagger_basilisk, rune_dagger_basilisk, mace_basilisk, sceptre_basilisk, wand_basilisk, bow_basilisk, default"
Hunter's,2/10,Adds (18-25) to (38-44) Chaos Damage<br>Attacks with this Weapon Penetrate (4-6)% Chaos Resistance,prefix,80,"sword_basilisk, axe_basilisk, claw_basilisk, dagger_basilisk, rune_dagger_basilisk, mace_basilisk, sceptre_basilisk, wand_basilisk, bow_basilisk, default"
Hunter's,9/10,Adds (9-13) to (21-24) Chaos Damage<br>Attacks with this Weapon Penetrate (4-6)% Chaos Resistance,prefix,68,"2h_sword_basilisk, 2h_axe_basilisk, 2h_mace_basilisk, staff_basilisk, warstaff_basilisk, default"
Hunter's,7/10,Adds (16-21) to (32-37) Chaos Damage<br>Attacks with this Weapon Penetrate (4-6)% Chaos Resistance,prefix,71,"2h_sword_basilisk, 2h_axe_basilisk, 2h_mace_basilisk, staff_basilisk, warstaff_basilisk, default"
Hunter's,5/10,Adds (22-29) to (44-52) Chaos Damage<br>Attacks with this Weapon Penetrate (4-6)% Chaos Resistance,prefix,74,"2h_sword_basilisk, 2h_axe_basilisk, 2h_mace_basilisk, staff_basilisk, warstaff_basilisk, default"
Hunter's,3/10,Adds (28-37) to (57-65) Chaos Damage<br>Attacks with this Weapon Penetrate (4-6)% Chaos Resistance,prefix,77,"2h_sword_basilisk, 2h_axe_basilisk, 2h_mace_basilisk, staff_basilisk, warstaff_basilisk, default"
Hunter's,1/10,Adds (35-48) to (72-81) Chaos Damage<br>Attacks with this Weapon Penetrate (4-6)% Chaos Resistance,prefix,80,"2h_sword_basilisk, 2h_axe_basilisk, 2h_mace_basilisk, staff_basilisk, warstaff_basilisk, default"
Warlord's,10/10,Adds (9-12) to (18-21) Fire Damage to Spells<br>Damage Penetrates 4% Fire Resistance,prefix,68,"sceptre_adjudicator, rune_dagger_adjudicator, wand_adjudicator, default"
Warlord's,8/10,Adds (15-20) to (29-33) Fire Damage to Spells<br>Damage Penetrates 4% Fire Resistance,prefix,71,"sceptre_adjudicator, rune_dagger_adjudicator, wand_adjudicator, default"
Warlord's,6/10,Adds (20-27) to (41-47) Fire Damage to Spells<br>Damage Penetrates 4% Fire Resistance,prefix,74,"sceptre_adjudicator, rune_dagger_adjudicator, wand_adjudicator, default"
Warlord's,4/10,Adds (26-33) to (50-59) Fire Damage to Spells<br>Damage Penetrates 4% Fire Resistance,prefix,77,"sceptre_adjudicator, rune_dagger_adjudicator, wand_adjudicator, default"
Warlord's,2/10,Adds (32-42) to (63-74) Fire Damage to Spells<br>Damage Penetrates 4% Fire Resistance,prefix,80,"sceptre_adjudicator, rune_dagger_adjudicator, wand_adjudicator, default"
Warlord's,9/10,Adds (12-17) to (26-29) Fire Damage to Spells<br>Damage Penetrates (5-7)% Fire Resistance,prefix,68,"staff_adjudicator, default"
Warlord's,7/10,Adds (20-26) to (39-45) Fire Damage to Spells<br>Damage Penetrates (5-7)% Fire Resistance,prefix,71,"staff_adjudicator, default"
Warlord's,5/10,Adds (27-36) to (54-63) Fire Damage to Spells<br>Damage Penetrates (5-7)% Fire Resistance,prefix,74,"staff_adjudicator, default"
Warlord's,3/10,Adds (35-45) to (68-80) Fire Damage to Spells<br>Damage Penetrates (5-7)% Fire Resistance,prefix,77,"staff_adjudicator, default"
Warlord's,1/10,Adds (42-57) to (86-99) Fire Damage to Spells<br>Damage Penetrates (5-7)% Fire Resistance,prefix,80,"staff_adjudicator, default"
Redeemer's,10/10,Adds (8-11) to (15-18) Cold Damage to Spells<br>Damage Penetrates 4% Cold Resistance,prefix,68,"sceptre_eyrie, rune_dagger_eyrie, wand_eyrie, default"
Redeemer's,8/10,Adds (12-15) to (24-27) Cold Damage to Spells<br>Damage Penetrates 4% Cold Resistance,prefix,71,"sceptre_eyrie, rune_dagger_eyrie, wand_eyrie, default"
Redeemer's,6/10,Adds (17-23) to (33-38) Cold Damage to Spells<br>Damage Penetrates 4% Cold Resistance,prefix,74,"sceptre_eyrie, rune_dagger_eyrie, wand_eyrie, default"
Redeemer's,4/10,Adds (21-27) to (41-48) Cold Damage to Spells<br>Damage Penetrates 4% Cold Resistance,prefix,77,"sceptre_eyrie, rune_dagger_eyrie, wand_eyrie, default"
Redeemer's,2/10,Adds (26-35) to (51-60) Cold Damage to Spells<br>Damage Penetrates 4% Cold Resistance,prefix,80,"sceptre_eyrie, rune_dagger_eyrie, wand_eyrie, default"
Redeemer's,9/10,Adds (12-15) to (23-27) Cold Damage to Spells<br>Damage Penetrates (5-7)% Cold Resistance,prefix,68,"staff_eyrie, default"
Redeemer's,7/10,Adds (18-24) to (35-41) Cold Damage to Spells<br>Damage Penetrates (5-7)% Cold Resistance,prefix,71,"staff_eyrie, default"
Redeemer's,5/10,Adds (24-33) to (50-57) Cold Damage to Spells<br>Damage Penetrates (5-7)% Cold Resistance,prefix,74,"staff_eyrie, default"
Redeemer's,3/10,Adds (32-41) to (62-72) Cold Damage to Spells<br>Damage Penetrates (5-7)% Cold Resistance,prefix,77,"staff_eyrie, default"
Redeemer's,1/10,Adds (39-51) to (78-90) Cold Damage to Spells<br>Damage Penetrates (5-7)% Cold Resistance,prefix,80,"staff_eyrie, default"
Crusader's,10/10,Adds (2-3) to (32-33) Lightning Damage to Spells<br>Damage Penetrates 4% Lightning Resistance,prefix,68,"sceptre_crusader, rune_dagger_crusader, wand_crusader, default"
Crusader's,8/10,Adds (2-5) to (50-53) Lightning Damage to Spells<br>Damage Penetrates 4% Lightning Resistance,prefix,71,"sceptre_crusader, rune_dagger_crusader, wand_crusader, default"
Crusader's,6/10,Adds (2-6) to (69-74) Lightning Damage to Spells<br>Damage Penetrates 4% Lightning Resistance,prefix,74,"sceptre_crusader, rune_dagger_crusader, wand_crusader, default"
Crusader's,4/10,Adds (3-8) to (87-92) Lightning Damage to Spells<br>Damage Penetrates 4% Lightning Resistance,prefix,77,"sceptre_crusader, rune_dagger_crusader, wand_crusader, default"
Crusader's,2/10,Adds (3-9) to (110-116) Lightning Damage to Spells<br>Damage Penetrates 4% Lightning Resistance,prefix,80,"sceptre_crusader, rune_dagger_crusader, wand_crusader, default"
Crusader's,9/10,Adds (2-5) to (48-51) Lightning Damage to Spells<br>Damage Penetrates (5-7)% Lightning Resistance,prefix,68,"staff_crusader, default"
Crusader's,7/10,Adds (2-6) to (74-78) Lightning Damage to Spells<br>Damage Penetrates (5-7)% Lightning Resistance,prefix,71,"staff_crusader, default"
Crusader's,5/10,Adds (3-9) to (104-110) Lightning Damage to Spells<br>Damage Penetrates (5-7)% Lightning Resistance,prefix,74,"staff_crusader, default"
Crusader's,3/10,Adds (3-11) to (131-138) Lightning Damage to Spells<br>Damage Penetrates (5-7)% Lightning Resistance,prefix,77,"staff_crusader, default"
Crusader's,1/10,Adds (5-14) to (164-173) Lightning Damage to Spells<br>Damage Penetrates (5-7)% Lightning Resistance,prefix,80,"staff_crusader, default"
Warlord's,3/3,Attacks with this Weapon Penetrate (9-10)% Fire Resistance,prefix,68,"sword_adjudicator, axe_adjudicator, claw_adjudicator, dagger_adjudicator, rune_dagger_adjudicator, mace_adjudicator, sceptre_adjudicator, wand_adjudicator, 2h_sword_adjudicator, 2h_axe_adjudicator, 2h_mace_adjudicator, staff_adjudicator, warstaff_adjudicator, bow_adjudicator, default"
Warlord's,2/3,Attacks with this Weapon Penetrate (11-12)% Fire Resistance,prefix,73,"sword_adjudicator, axe_adjudicator, claw_adjudicator, dagger_adjudicator, rune_dagger_adjudicator, mace_adjudicator, sceptre_adjudicator, wand_adjudicator, 2h_sword_adjudicator, 2h_axe_adjudicator, 2h_mace_adjudicator, staff_adjudicator, warstaff_adjudicator, bow_adjudicator, default"
Warlord's,1/3,Attacks with this Weapon Penetrate (13-15)% Fire Resistance,prefix,78,"sword_adjudicator, axe_adjudicator, claw_adjudicator, dagger_adjudicator, rune_dagger_adjudicator, mace_adjudicator, sceptre_adjudicator, wand_adjudicator, 2h_sword_adjudicator, 2h_axe_adjudicator, 2h_mace_adjudicator, staff_adjudicator, warstaff_adjudicator, bow_adjudicator, default"
Redeemer's,3/3,Attacks with this Weapon Penetrate (9-10)% Cold Resistance,prefix,68,"sword_eyrie, axe_eyrie, claw_eyrie, dagger_eyrie, rune_dagger_eyrie, mace_eyrie, sceptre_eyrie, wand_eyrie, 2h_sword_eyrie, 2h_axe_eyrie, 2h_mace_eyrie, staff_eyrie, warstaff_eyrie, bow_eyrie, default"
Redeemer's,2/3,Attacks with this Weapon Penetrate (11-12)% Cold Resistance,prefix,73,"sword_eyrie, axe_eyrie, claw_eyrie, dagger_eyrie, rune_dagger_eyrie, mace_eyrie, sceptre_eyrie, wand_eyrie, 2h_sword_eyrie, 2h_axe_eyrie, 2h_mace_eyrie, staff_eyrie, warstaff_eyrie, bow_eyrie, default"
Redeemer's,1/3,Attacks with this Weapon Penetrate (13-15)% Cold Resistance,prefix,78,"sword_eyrie, axe_eyrie, claw_eyrie, dagger_eyrie, rune_dagger_eyrie, mace_eyrie, sceptre_eyrie, wand_eyrie, 2h_sword_eyrie, 2h_axe_eyrie, 2h_mace_eyrie, staff_eyrie, warstaff_eyrie, bow_eyrie, default"
Crusader's,3/3,Attacks with this Weapon Penetrate (9-10)% Lightning Resistance,prefix,68,"sword_crusader, axe_crusader, claw_crusader, dagger_crusader, rune_dagger_crusader, mace_crusader, sceptre_crusader, wand_crusader, 2h_sword_crusader, 2h_axe_crusader, 2h_mace_crusader, staff_crusader, warstaff_crusader, bow_crusader, default"
Crusader's,2/3,Attacks with this Weapon Penetrate (11-12)% Lightning Resistance,prefix,73,"sword_crusader, axe_crusader, claw_crusader, dagger_crusader, rune_dagger_crusader, mace_crusader, sceptre_crusader, wand_crusader, 2h_sword_crusader, 2h_axe_crusader, 2h_mace_crusader, staff_crusader, warstaff_crusader, bow_crusader, default"
Crusader's,1/3,Attacks with this Weapon Penetrate (13-15)% Lightning Resistance,prefix,78,"sword_crusader, axe_crusader, claw_crusader, dagger_crusader, rune_dagger_crusader, mace_crusader, sceptre_crusader, wand_crusader, 2h_sword_crusader, 2h_axe_crusader, 2h_mace_crusader, staff_crusader, warstaff_crusader, bow_crusader, default"
Hunter's,3/3,Attacks with this Weapon Penetrate (6-7)% Chaos Resistance,prefix,68,"sword_basilisk, axe_basilisk, claw_basilisk, dagger_basilisk, rune_dagger_basilisk, mace_basilisk, sceptre_basilisk, wand_basilisk, 2h_sword_basilisk, 2h_axe_basilisk, 2h_mace_basilisk, staff_basilisk, warstaff_basilisk, bow_basilisk, default"
Hunter's,2/3,Attacks with this Weapon Penetrate (8-9)% Chaos Resistance,prefix,73,"sword_basilisk, axe_basilisk, claw_basilisk, dagger_basilisk, rune_dagger_basilisk, mace_basilisk, sceptre_basilisk, wand_basilisk, 2h_sword_basilisk, 2h_axe_basilisk, 2h_mace_basilisk, staff_basilisk, warstaff_basilisk, bow_basilisk, default"
Hunter's,1/3,Attacks with this Weapon Penetrate (10-12)% Chaos Resistance,prefix,78,"sword_basilisk, axe_basilisk, claw_basilisk, dagger_basilisk, rune_dagger_basilisk, mace_basilisk, sceptre_basilisk, wand_basilisk, 2h_sword_basilisk, 2h_axe_basilisk, 2h_mace_basilisk, staff_basilisk, warstaff_basilisk, bow_basilisk, default"
Hunter's,3/3,Attacks with this Weapon Penetrate (6-7)% Elemental Resistances,prefix,68,"sword_basilisk, axe_basilisk, claw_basilisk, dagger_basilisk, rune_dagger_basilisk, mace_basilisk, sceptre_basilisk, wand_basilisk, 2h_sword_basilisk, 2h_axe_basilisk, 2h_mace_basilisk, staff_basilisk, warstaff_basilisk, bow_basilisk, default"
Hunter's,2/3,Attacks with this Weapon Penetrate (8-9)% Elemental Resistances,prefix,73,"sword_basilisk, axe_basilisk, claw_basilisk, dagger_basilisk, rune_dagger_basilisk, mace_basilisk, sceptre_basilisk, wand_basilisk, 2h_sword_basilisk, 2h_axe_basilisk, 2h_mace_basilisk, staff_basilisk, warstaff_basilisk, bow_basilisk, default"
Hunter's,1/3,Attacks with this Weapon Penetrate (10-12)% Elemental Resistances,prefix,78,"sword_basilisk, axe_basilisk, claw_basilisk, dagger_basilisk, rune_dagger_basilisk, mace_basilisk, sceptre_basilisk, wand_basilisk, 2h_sword_basilisk, 2h_axe_basilisk, 2h_mace_basilisk, staff_basilisk, warstaff_basilisk, bow_basilisk, default"
Warlord's,11/22,Damage Penetrates 6% Fire Resistance,prefix,68,"sceptre_adjudicator, rune_dagger_adjudicator, wand_adjudicator, default"
Warlord's,9/22,Damage Penetrates 7% Fire Resistance,prefix,73,"sceptre_adjudicator, rune_dagger_adjudicator, wand_adjudicator, default"
Warlord's,5/22,Damage Penetrates 8% Fire Resistance,prefix,78,"sceptre_adjudicator, rune_dagger_adjudicator, wand_adjudicator, default"
Warlord's,10/22,Damage Penetrates (10-11)% Fire Resistance,prefix,68,"staff_adjudicator, default"
Warlord's,8/22,Damage Penetrates (12-13)% Fire Resistance,prefix,73,"staff_adjudicator, default"
Warlord's,4/22,Damage Penetrates (14-15)% Fire Resistance,prefix,78,"staff_adjudicator, default"
Redeemer's,11/24,Damage Penetrates 6% Cold Resistance,prefix,68,"sceptre_eyrie, rune_dagger_eyrie, wand_eyrie, default"
Redeemer's,9/24,Damage Penetrates 7% Cold Resistance,prefix,73,"sceptre_eyrie, rune_dagger_eyrie, wand_eyrie, default"
Redeemer's,5/24,Damage Penetrates 8% Cold Resistance,prefix,78,"sceptre_eyrie, rune_dagger_eyrie, wand_eyrie, default"
Redeemer's,10/24,Damage Penetrates (10-11)% Cold Resistance,prefix,68,"staff_eyrie, default"
Redeemer's,8/24,Damage Penetrates (12-13)% Cold Resistance,prefix,73,"staff_eyrie, default"
Redeemer's,4/24,Damage Penetrates (14-15)% Cold Resistance,prefix,78,"staff_eyrie, default"
Crusader's,11/20,Damage Penetrates 6% Lightning Resistance,prefix,68,"sceptre_crusader, rune_dagger_crusader, wand_crusader, default"
Crusader's,9/20,Damage Penetrates 7% Lightning Resistance,prefix,73,"sceptre_crusader, rune_dagger_crusader, wand_crusader, default"
Crusader's,5/20,Damage Penetrates 8% Lightning Resistance,prefix,78,"sceptre_crusader, rune_dagger_crusader, wand_crusader, default"
Crusader's,10/20,Damage Penetrates (10-11)% Lightning Resistance,prefix,68,"staff_crusader, default"
Crusader's,8/20,Damage Penetrates (12-13)% Lightning Resistance,prefix,73,"staff_crusader, default"
Crusader's,4/20,Damage Penetrates (14-15)% Lightning Resistance,prefix,78,"staff_crusader, default"
Hunter's,14/21,Damage Penetrates 4% Elemental Resistances,prefix,68,"sceptre_basilisk, rune_dagger_basilisk, wand_basilisk, default"
Hunter's,12/21,Damage Penetrates 5% Elemental Resistances,prefix,73,"sceptre_basilisk, rune_dagger_basilisk, wand_basilisk, default"
Hunter's,7/21,Damage Penetrates 6% Elemental Resistances,prefix,78,"sceptre_basilisk, rune_dagger_basilisk, wand_basilisk, default"
Hunter's,13/21,Damage Penetrates (7-8)% Elemental Resistances,prefix,68,"staff_basilisk, default"
Hunter's,11/21,Damage Penetrates (9-10)% Elemental Resistances,prefix,73,"staff_basilisk, default"
Hunter's,6/21,Damage Penetrates (11-12)% Elemental Resistances,prefix,78,"staff_basilisk, default"
Warlord's,12/16,Gain (7-12)% of Physical Damage as Extra Fire Damage,prefix,68,"sword_adjudicator, axe_adjudicator, mace_adjudicator, sceptre_adjudicator, wand_adjudicator, default"
Warlord's,10/16,Gain (13-17)% of Physical Damage as Extra Fire Damage,prefix,73,"sword_adjudicator, axe_adjudicator, mace_adjudicator, sceptre_adjudicator, wand_adjudicator, default"
Warlord's,4/16,Gain (18-20)% of Physical Damage as Extra Fire Damage,prefix,78,"sword_adjudicator, axe_adjudicator, mace_adjudicator, sceptre_adjudicator, wand_adjudicator, default"
Warlord's,11/16,Gain (16-20)% of Physical Damage as Extra Fire Damage,prefix,68,"2h_sword_adjudicator, 2h_axe_adjudicator, 2h_mace_adjudicator, staff_adjudicator, warstaff_adjudicator, default"
Warlord's,9/16,Gain (21-26)% of Physical Damage as Extra Fire Damage,prefix,73,"2h_sword_adjudicator, 2h_axe_adjudicator, 2h_mace_adjudicator, staff_adjudicator, warstaff_adjudicator, default"
Warlord's,3/16,Gain (27-30)% of Physical Damage as Extra Fire Damage,prefix,78,"2h_sword_adjudicator, 2h_axe_adjudicator, 2h_mace_adjudicator, staff_adjudicator, warstaff_adjudicator, default"
Redeemer's,13/18,Gain (7-12)% of Physical Damage as Extra Cold Damage,prefix,68,"sword_eyrie, axe_eyrie, claw_eyrie, dagger_eyrie, rune_dagger_eyrie, sceptre_eyrie, wand_eyrie, bow_eyrie, default"
Redeemer's,11/18,Gain (13-17)% of Physical Damage as Extra Cold Damage,prefix,73,"sword_eyrie, axe_eyrie, claw_eyrie, dagger_eyrie, rune_dagger_eyrie, sceptre_eyrie, wand_eyrie, bow_eyrie, default"
