Class,BaseType,DropLevel,Rarity,Height,Width,Sockets,Quality,Corrupted,SubGroup A,SubGroup B,SubGroup Tier,Game:Strength,Game:Dexterity,Game:Intelligence,Game:Damage From,Game:Damage To,Game:APS,Game:DPS,Game:Crit,Game:Implicit 1,Game:Implicit 2,Game:Armour,Game:Armour Max,Game:Evasion,Game:Evasion Max,Game:Energy Shield,Game:Energy Shield Max,Game:Block
Stackable Currency,Memory of Reverence,1,,1,1,,,,mirage,,3,,,,,,,,,Adds a Memory Thread to the Atlas leading to the Incarnation of Dread,,,,,,,,
Stackable Currency,Memory of Loneliness,1,,1,1,,,,mirage,,3,,,,,,,,,Adds a Memory Thread to the Atlas leading to the Incarnation of Neglect,,,,,,,,
Stackable Currency,Crystallised Rancour,1,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Consecration,1,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Fury,1,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Rallying,1,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Rotblood,1,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of the Imbued,1,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of the Agile,1,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Suffering,1,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of the Spellbound,1,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Resurgence,1,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Connection,1,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Coin of Restoration,68,,1,1,,,,mirage,,3,,,,,,,,,Restores an Afarud Unique item to its past Maraketh form,,,,,,,,
Stackable Currency,Coin of Desecration,68,,1,1,,,,mirage,,3,,,,,,,,,"Twists a Maraketh Unique item into its Afarud form,\nCorrupting it and adding an Implicit Modifier",,,,,,,,
Stackable Currency,Coin of Knowledge,68,,1,1,,,,mirage,,3,,,,,,,,,"Corrupts a level 20 Skill Gem, Imbuing it with a random Intelligence Support effect",,,,,,,,
Stackable Currency,Coin of Power,68,,1,1,,,,mirage,,3,,,,,,,,,"Corrupts a level 20 Skill Gem, Imbuing it with a random Strength Support effect",,,,,,,,
Stackable Currency,Coin of Skill,68,,1,1,,,,mirage,,3,,,,,,,,,"Corrupts a level 20 Skill Gem, Imbuing it with a random Dexterity Support effect",,,,,,,,
Stackable Currency,Templar Astrolabe,1,,1,1,,,,mirage,,3,,,,,,,,,Adds a Shaped Region to a quadrant of the Atlas,,,,,,,,
Stackable Currency,Fruiting Astrolabe,1,,1,1,,,,mirage,,3,,,,,,,,,Adds a Shaped Region containing the Sacred Grove to a quadrant of the Atlas,,,,,,,,
Stackable Currency,Lightless Astrolabe,1,,1,1,,,,mirage,,3,,,,,,,,,Adds a Shaped Region containing [ContainsAbyss|Abysses] to a quadrant of the Atlas,,,,,,,,
Stackable Currency,Grasping Astrolabe,1,,1,1,,,,mirage,,3,,,,,,,,,Adds a Shaped Region containing Breaches to a quadrant of the Atlas,,,,,,,,
Stackable Currency,Nameless Astrolabe,1,,1,1,,,,mirage,,3,,,,,,,,,Adds a Shaped Region containing Ritual Altars to a quadrant of the Atlas,,,,,,,,
Stackable Currency,Fungal Astrolabe,1,,1,1,,,,mirage,,3,,,,,,,,,Adds a Shaped Region containing Blight encounters to a quadrant of the Atlas,,,,,,,,
Stackable Currency,Chaotic Astrolabe,1,,1,1,,,,mirage,,3,,,,,,,,,Adds a Shaped Region containing Ultimatum encounters to a quadrant of the Atlas,,,,,,,,
Stackable Currency,Deceptive Astrolabe,1,,1,1,,,,mirage,,3,,,,,,,,,Adds a Shaped Region containing Mirrors of Delirium to a quadrant of the Atlas,,,,,,,,
Stackable Currency,Timeless Astrolabe,1,,1,1,,,,mirage,,3,,,,,,,,,Adds a Shaped Region containing Legion encounters to a quadrant of the Atlas,,,,,,,,
Stackable Currency,Runic Astrolabe,1,,1,1,,,,mirage,,3,,,,,,,,,Adds a Shaped Region containing Expedition encounters to a quadrant of the Atlas,,,,,,,,
Skill Gems,Holy Hammers,28,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Skill Gems,Shield of Light,16,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Skill Gems,Holy Strike,5,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Skill Gems,Divine Blast,28,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Skill Gems,Charged Dash of Projection,68,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Skill Gems,Shock Nova of Procession,68,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Skill Gems,Shockwave Totem of Authority,68,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Skill Gems,Creeping Frost of Floes,68,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Skill Gems,Storm Burst of Repulsion,68,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Skill Gems,Static Strike of Gathering Lightning,68,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Skill Gems,Orb of Storms of Squalls,68,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Skill Gems,Siphoning Trap of Pain,68,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Skill Gems,Flamethrower Trap of Stability,68,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Skill Gems,Kinetic Fusillade of Detonation,68,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Greater Spell Cascade Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Eclipse Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Invert the Rules Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Cast on Ward Break Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Vaal Sacrifice Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Greater Spell Echo Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Vaal Temptation Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Machinations Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Pyre Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Bonespire Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Foulgrasp Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Hiveborn Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Scornful Herald Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Cull the Weak Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Greater Ancestral Call Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Fissure Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Hextoad Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Hexpass Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Greater Fork Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Greater Chain Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Lethal Dose Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Companionship Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Divine Sentinel Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Annihilation Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Invention Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Greater Kinetic Instability Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Cooldown Recovery Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Voidstorm Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Void Shockwave Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Eldritch Blasphemy Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Gluttony Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Overheat Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Greater Multistrike Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Congregation Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Frostmage Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Greater Devour Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Greater Unleash Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Pacifism Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Bloodsoaked Banner Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Communion Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Unholy Trinity Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Overloaded Intensity Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Transfusion Support,72,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Excommunicate Support,31,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Exemplar Support,18,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Blessed Call Support,31,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Support Gems,Hallow Support,5,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Map Fragments,Anarchy Scarab of the Exceptional,78,,1,1,,,,mirage,,3,,,,,,,,,Area contains an additional Exceptional Rogue Exile,,,,,,,,
Map Fragments,Ritual Scarab of Corpses,73,,1,1,,,,mirage,,3,,,,,,,,,Rituals in Area contain an additional Rare Itemised Corpse Monster,,,,,,,,
Map Fragments,Kalguuran Scarab of Enriching,73,,1,1,,,,mirage,,3,,,,,,,,,Monsters guarding Ore Deposits have increased Difficulty and\nReward and Ore Deposits contain 15% increased Ore\nfor each Ore Deposit completed in Area,,,,,,,,
Map Fragments,The Black Barya,1,,1,1,,,,mirage,,3,,,,,,,,,,,,,,,,,
Map Fragments,Scarab of the Dextral,73,,1,1,,,,mirage,,3,,,,,,,,,100% increased effect of Area Suffix Modifiers\nArea Prefix Modifiers have no effect,,,,,,,,
Map Fragments,Betrayal Scarab of Unbreaking,73,,1,1,,,,mirage,,3,,,,,,,,,Interrogated Immortal Syndicate targets in Area have a 50% chance to\nnot lose Rank upon completing Interrogation,,,,,,,,
Map Fragments,Abyss Scarab of Descending,78,,1,1,,,,mirage,,3,,,,,,,,,Area contains an [AbyssalDepths|Abyssal Depths],,,,,,,,
Map Fragments,Expedition Scarab of Infusion,73,,1,1,,,,mirage,,3,,,,,,,,,Logbooks found in Area always have 4 Implicits\nExpedition Monsters gain increased Difficulty and Reward for each Remnant detonated,,,,,,,,
Belts,Cord Belt,1,NMR,1,2,,,,mirage,,3,,,,,,,,,Can be Anointed,,,,,,,,
Corpses,Imperfect Astral Lich,48,,2,3,,,,mirage,,3,,,,,,,,,,,,,,,,,
Corpses,Astral Lich,68,,2,3,,,,mirage,,3,,,,,,,,,,,,,,,,,
Corpses,Perfect Astral Lich,78,,2,3,,,,mirage,,3,,,,,,,,,,,,,,,,,
Corpses,Imperfect Conjuror of Rot,48,,2,3,,,,mirage,,3,,,,,,,,,,,,,,,,,
Corpses,Conjuror of Rot,68,,2,3,,,,mirage,,3,,,,,,,,,,,,,,,,,
Corpses,Perfect Conjuror of Rot,78,,2,3,,,,mirage,,3,,,,,,,,,,,,,,,,,
Corpses,Imperfect Adherent of Zarokh,48,,2,3,,,,mirage,,3,,,,,,,,,,,,,,,,,
Corpses,Adherent of Zarokh,68,,2,3,,,,mirage,,3,,,,,,,,,,,,,,,,,
Corpses,Perfect Adherent of Zarokh,78,,2,3,,,,mirage,,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 1),58,NMRU,1,1,,,,defa,1,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 2),69,NMRU,1,1,,,,defa,2,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 3),70,NMRU,1,1,,,,defa,3,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 4),71,NMRU,1,1,,,,defa,4,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 5),72,NMRU,1,1,,,,defa,5,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 6),73,NMRU,1,1,,,,defa,6,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 7),74,NMRU,1,1,,,,defa,7,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 8),75,NMRU,1,1,,,,defa,8,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 9),76,NMRU,1,1,,,,defa,9,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 10),77,NMRU,1,1,,,,defa,10,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 11),78,NMRU,1,1,,,,defa,11,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 12),79,NMRU,1,1,,,,defa,12,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 13),80,NMRU,1,1,,,,defa,13,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 14),81,NMRU,1,1,,,,defa,14,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 15),82,NMRU,1,1,,,,defa,15,3,,,,,,,,,,,,,,,,,
Maps,Map (Tier 16),83,NMRU,1,1,,,,defa,16,3,,,,,,,,,,,,,,,,,
Maps,Valdo Map,84,NMR,1,1,,,,defa,16,3,,,,,,,,,,,,,,,,,
Maps,Shaper Guardian Map,83,NMR,1,1,,,,defa,16,3,,,,,,,,,Area is influenced by The Shaper,,,,,,,,
Maps,Nightmare Map,83,NMR,1,1,,,,defa,16,3,,,,,,,,,,,,,,,,,
Maps,Vaal Temple Map,83,NMR,1,1,,,,defa,16,3,,,,,,,,,,,,,,,,,
Pieces,Vaal Aspect,1,U,1,1,,,,defa,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Forbidden Tattoo of the Ranger,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Forbidden Tattoo of the Duelist,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Forbidden Tattoo of the Marauder,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Forbidden Tattoo of the Templar,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Forbidden Tattoo of the Witch,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Forbidden Tattoo of the Shadow,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Forbidden Tattoo of the Scion,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Silver Coin,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Loyalty Tattoo of Kaom,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Tattoo of the Ngamahu Makanga,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Loyalty Tattoo of Utula,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Tattoo of the Kitava Makanga,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Loyalty Tattoo of Akoya,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Tattoo of the Tukohama Makanga,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Loyalty Tattoo of Kahuturoa,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Tattoo of the Rongokurai Makanga,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Loyalty Tattoo of Rakiata,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Tattoo of the Tasalio Makanga,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Loyalty Tattoo of Ikiaho,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Tattoo of the Arohongui Makanga,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Loyalty Tattoo of Ahuana,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Tattoo of the Ramako Makanga,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Loyalty Tattoo of Tawhanuku,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Tattoo of the Hinekora Makanga,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Loyalty Tattoo of Maata,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Tattoo of the Tawhoa Makanga,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Loyalty Tattoo of Kiloava,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Tattoo of the Valako Makanga,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Dove,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Sky,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Tuatara,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Pillager,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Turtle,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Oak,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Hatungo,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Flock,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Warlord,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Mountain,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Pa,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Hunter,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Barbarian,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Berserker,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Wise,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Storm,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Flood,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Ancestral Tattoo of Bloodlines,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Honoured Tattoo of the Makanga,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Journey Tattoo of Makanui,1,,1,1,,,,rotaE,,,,,,,,,,,,,,,,,,,
Stackable Currency,Scrying Orb,78,,1,1,,,,CotA,,,,,,,,,,,[Scrying|Scries] a Map on your Atlas,,,,,,,,
Stackable Currency,Karui Enshrouding Crystal,1,,1,1,,,,CotA,,,,,,,,,,,[Enshroud|Enshrouds] Unique Gloves,,,,,,,,
Stackable Currency,Imperial Enshrouding Crystal,1,,1,1,,,,CotA,,,,,,,,,,,[Enshroud|Enshrouds] Unique Boots,,,,,,,,
Stackable Currency,Vaal Enshrouding Crystal,1,,1,1,,,,CotA,,,,,,,,,,,[Enshroud|Enshrouds] Unique Helmets,,,,,,,,
Stackable Currency,Templar Enshrouding Crystal,1,,1,1,,,,CotA,,,,,,,,,,,[Enshroud|Enshrouds] Unique Shields,,,,,,,,
Stackable Currency,Maraketh Enshrouding Crystal,1,,1,1,,,,CotA,,,,,,,,,,,[Enshroud|Enshrouds] Unique Body Armours,,,,,,,,
Stackable Currency,Merrick's Ducat,1,,1,1,,,,CotA,,,,,,,,,,,"Augment a Rare Abyssal Jewel with a random additional Modifier and corrupt it, even if it is already at maximum Modifier count.",,,,,,,,
Stackable Currency,Cyaxan's Ducat,1,,1,1,,,,CotA,,,,,,,,,,,"Reforges a Rare item with random modifiers, including an Infamous modifier",,,,,,,,
Stackable Currency,Dead Man's Sulphur,1,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Stackable Currency,Message in a Bottle,1,,2,2,,,,CotA,,,,,,,,,,,,,,,,,,,
Stackable Currency,The Changeling's Ducat,1,,1,1,,,,CotA,,,,,,,,,,,Transforms into a random Ducat,,,,,,,,
Stackable Currency,The Genteel's Ducat,1,,1,1,,,,CotA,,,,,,,,,,,Changes a modifier that grants a single Attribute to grant a different Attribute,,,,,,,,
Stackable Currency,Kishara's Ducat,1,,1,1,,,,CotA,,,,,,,,,,,"Splits an item into many ghostly forms, each retaining a single random modifier",,,,,,,,
Stackable Currency,Telesia's Ducat,1,,1,1,,,,CotA,,,,,,,,,,,"Rerolls the room type of a Chart, potentially changing the connections it will have when Charted.",,,,,,,,
Stackable Currency,Rotmother's Ducat,1,,1,1,,,,CotA,,,,,,,,,,,Augments a rare belt with a Trap or Mine modifier,,,,,,,,
Stackable Currency,Brinehook's Ducat,1,,1,1,,,,CotA,,,,,,,,,,,Crafts a random Pantheon Aspect Skill onto an item,,,,,,,,
Stackable Currency,Katakohi's Ducat,1,,1,1,,,,CotA,,,,,,,,,,,"Etches over between 1 to 3 sockets on a pair of Gloves, granting random enchantments but rendering the sockets unusable",,,,,,,,
Stackable Currency,Tzamoto's Ducat,1,,1,1,,,,CotA,,,,,,,,,,,Randomly either removes all [Intangibility] from an item or destroys it.,,,,,,,,
Skill Gems,Mana-Infused Staff,16,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Skill Gems,Pact of Beidat,24,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Skill Gems,Pact of Ghorr,24,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Skill Gems,Pact of K'Tash,24,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Skill Gems,Pact of Lycia,24,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Skill Gems,Holy Sweep of Hammerfalls,1,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Skill Gems,Reap of Butchery,1,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Skill Gems,Divine Blast of Radiance,1,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Skill Gems,Holy Hammers of Spirals,1,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Support Gems,Coursing Current Support,72,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Support Gems,Crystalfall Support,72,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Map Fragments,Trarthan Scarab,68,,1,1,,,,CotA,,,,,,,,,,,Area is inhabited by a Mercenary,,,,,,,,
Map Fragments,Trarthan Scarab of Infamy,73,,1,1,,,,CotA,,,,,,,,,,,Mercenaries found in Area are Infamous\nMercenaries found in Area are accompanied by two Wild Mercenaries,,,,,,,,
Map Fragments,Trarthan Scarab of Renown,78,,1,1,,,,CotA,,,,,,,,,,,All Equipment Items on Mercenaries found in Area are Unique,,,,,,,,
Map Fragments,Trarthan Scarab of Surprising Alliances,73,,1,1,,,,CotA,,,,,,,,,,,Wild Rogue Exiles in Area have 50% chance to be accompanied by a Wild Mercenary\nWild Mercenaries have increased Difficulty for each Wild Mercenary in Area,,,,,,,,
Map Fragments,Mercenary Warrant,1,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Map Fragments,Zorath's Eye of Malevolence,1,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Map Fragments,Zorath's Eye of Authority,1,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Map Fragments,Zorath's Eye of the Inevitable,1,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Map Fragments,Zorath's Eye of the Endless,1,,1,1,,,,CotA,,,,,,,,,,,,,,,,,,,
Amulets,Pearlescent Amulet,10,NMR,1,1,,,,CotA,,,,,,,,,,,+8-10% to all Elemental Resistances,,,,,,,,
Amulets,Chieftain Talisman,1,NMR,1,1,,,,CotA,,,,,,,,,,,16% increased Area of Effect,,,,,,,,
Amulets,Gargantuan Talisman,1,NMR,1,1,,,,CotA,,,,,,,,,,,15% increased maximum Life,,,,,,,,
Amulets,Goliath Talisman,1,NMR,1,1,,,,CotA,,,,,,,,,,,Projectiles Pierce 3 additional Targets,,,,,,,,
Amulets,Rhoa Talisman,1,NMR,1,1,,,,CotA,,,,,,,,,,,Gain 15% of Maximum Life as Extra Armour,,,,,,,,
Amulets,Blood Viper Talisman,1,NMR,1,1,,,,CotA,,,,,,,,,,,20% increased Cooldown Recovery Rate,,,,,,,,
Amulets,Chimeral Talisman,1,NMR,1,1,,,,CotA,,,,,,,,,,,30% increased Projectile Speed,,,,,,,,
Amulets,Squid Talisman,1,NMR,1,1,,,,CotA,,,,,,,,,,,30% increased maximum Mana,,,,,,,,
Amulets,Sand Spitter Talisman,1,NMR,1,1,,,,CotA,,,,,,,,,,,12% increased Movement Speed,,,,,,,,
Amulets,Shield Crab Talisman,1,NMR,1,1,,,,CotA,,,,,,,,,,,30% increased Global Defences,,,,,,,,
Amulets,Goatman Talisman,1,NMR,1,1,,,,CotA,,,,,,,,,,,Hits ignore Enemy Physical Damage Reduction,,,,,,,,
Amulets,Devourer Talisman,1,NMR,1,1,,,,CotA,,,,,,,,,,,Damage Penetrates 15% Fire Resistance,,,,,,,,
Amulets,Plagued Arachnid Talisman,1,NMR,1,1,,,,CotA,,,,,,,,,,,35% increased Effect of Withered,,,,,,,,
Amulets,Watcher Talisman,1,NMR,1,1,,,,CotA,,,,,,,,,,,Damage Penetrates 15% Lightning Resistance,,,,,,,,
