name,Tier,Text,generation_type,required_level,Spawn_weights
"Boar-Touched","Unknown","undefined","torment","1",""
"Hunted by the Frenzied Boar","Unknown","undefined","torment","1",""
"Ox-Touched","Unknown","undefined","torment","1",""
"Hunted by the Raging Ox","Unknown","undefined","torment","1",""
"Wolf-Touched","Unknown","undefined","torment","1",""
"Hunted by the Noble Wolf","Unknown","undefined","torment","1",""
"Stag-Touched","Unknown","undefined","torment","1",""
"Hunted by the Fabled Stag","Unknown","undefined","torment","1",""
"Cat-Touched","Unknown","undefined","torment","1",""
"Hunted by the Wild Cat","Unknown","undefined","torment","1",""
"Hare-Touched","Unknown","undefined","torment","1",""
"Hunted by the Spring Hare","Unknown","undefined","torment","1",""
"Fox-Touched","Unknown","undefined","torment","1",""
"Hunted by the Cunning Fox","Unknown","undefined","torment","1",""
"Protected by the Winter Owl","Unknown","undefined","torment","1",""
"Protected by the Ancient Serpent","Unknown","undefined","torment","1",""
"Protected by the Howling Ape","Unknown","undefined","torment","1",""
"Protected by the Great Bear","Unknown","undefined","torment","1",""
"Protected by the Frenzied Boar","Unknown","undefined","torment","1",""
"Protected by the Raging Ox","Unknown","undefined","torment","1",""
"Protected by the Noble Wolf","Unknown","undefined","torment","1",""
"Protected by the Fabled Stag","Unknown","undefined","torment","1",""
"Protected by the Wild Cat","Unknown","undefined","torment","1",""
"Protected by the Spring Hare","Unknown","undefined","torment","1",""
"Protected by the Cunning Fox","Unknown","undefined","torment","1",""
"Protected by the Abyssal","Unknown","undefined","torment","1",""
"Fang of the Predator","Unknown","undefined","torment","1",""
"Scent of the Prey","Unknown","undefined","torment","1",""
"Hunger of the Stalker","Unknown","undefined","torment","1",""
"Alpha of the Pack","Unknown","undefined","torment","1",""
"Transformation of the Cocoon","Unknown","undefined","torment","1",""
"Pelts of the Wild","Unknown","undefined","torment","1",""
"Runt of the Litter","Unknown","undefined","torment","1",""
"Bounty of the Hunt","Unknown","undefined","torment","1",""
"Decay of the Husk","Unknown","undefined","torment","1",""
"Gluttony of the Beast","Unknown","undefined","torment","1",""
"Trickery of the Web","Unknown","undefined","torment","1",""
"Change of the Chrysalis","Unknown","undefined","torment","1",""
"Spirit Of The Owl","Unknown","undefined","torment","1",""
"Spirit Of The Serpent","Unknown","undefined","torment","1",""
"Spirit Of The Primate","Unknown","undefined","torment","1",""
"Spirit Of The Bear","Unknown","undefined","torment","1",""
"Spirit Of The Boar","Unknown","undefined","torment","1",""
"Spirit Of The Ox","Unknown","undefined","torment","1",""
"Spirit Of The Wolf","Unknown","undefined","torment","1",""
"Spirit Of The Stag","Unknown","undefined","torment","1",""
"Spirit Of The Cat","Unknown","undefined","torment","1",""
"Spirit Of The Rabbit","Unknown","undefined","torment","1",""
"Spirit Of The Fox","Unknown","undefined","torment","1",""
"Lightless","Unknown","Various","prefix","Various","Various"
"of Ulaman","Unknown","Various","suffix","Various","Various"
"of Amanamu","Unknown","Various","suffix","Various","Various"
"of Kurgal","Unknown","Various","suffix","Various","Various"
"Ulaman's","Unknown","Various","prefix","Various","Various"
"Amanamu's","Unknown","Various","prefix","Various","Various"
"Kurgal's","Unknown","Various","prefix","Various","Various"
"of Escalation","Unknown","Various","suffix","Various","Various"
"of Hollows","Unknown","Map contains an additional [ContainsAbyss|Abyss]","suffix","1","tower_augment_abyss, default"
"of Schisms","Unknown","Map has (20-40)% chance to contain four additional [ContainsAbyss|Abysses]","suffix","1","tower_augment_abyss, default"
"of Dark Power","Unknown","(20-30)% increased chance for [ContainsAbyss|Abyssal] monsters in Map to have [AbyssalModifiers|Abyssal Modifiers]","suffix","1","tower_augment_abyss, default"
"of Ossification","Unknown","(20-30)% increased chance for [Abyssalify|Desecrated] Currency from [ContainsAbyss|Abysses] in Map","suffix","1","tower_augment_abyss, default"
"of the Wild","Unknown","Various","suffix","Various","Various"
"Bestial","Unknown","Various","prefix","Various","Various"
"Overgrown","Unknown","Various","prefix","Various","Various"
"Shadow's","Unknown","Various","prefix","Various","Various"
"Templar's","Unknown","Various","prefix","Various","Various"
"Spellslinger's","Unknown","Contained non-Unique items are always Wands","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_caster_replacements, default"
"Disciple's","Unknown","Contained non-Unique items are always Foci","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_caster_replacements, default"
"Ritualist's","Unknown","Contained non-Unique items are always Rings","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_jeweller_replacements, default"
"Royal","Unknown","Contained Magic and Rare items are always Jewels","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_jeweller_replacements, default"
"Breach","Unknown","Contains an additional Breach Precursor Tablet","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_waystone_replacements, default"
"Expedition","Unknown","Contains an additional Expedition Precursor Tablet","prefix","1","strongbox_can_roll_waystone_replacements, default"
"Delirium","Unknown","Contains an additional Delirium Precursor Tablet","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_waystone_replacements, default"
"Ritual","Unknown","Contains an additional Ritual Precursor Tablet","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_waystone_replacements, default"
"Abyss","Unknown","Contains an additional Abyss Precursor Tablet","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_waystone_replacements, default"
"Atziri's Temple","Unknown","Contains an additional Atziri's Temple Precursor Tablet","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_waystone_replacements, default"
"Irradiated","Unknown","Contains an additional Irradiated Precursor Tablet","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_waystone_replacements, default"
"Overseer's","Unknown","Contains an additional Overseer Precursor Tablet","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_waystone_replacements, default"
"Chaos","Unknown","Contained Chaos Orbs have a 10% chance to be upgraded","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_currency_replacements, default"
"Transmutation","Unknown","Contained Orbs of Transmutation have a 10% chance to be upgraded","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_currency_replacements, default"
"Augmentation","Unknown","Contained Orbs of Augmentation have a 10% chance to be upgraded","prefix","1","strongbox_robot_rare_guard, strongbox_can_roll_currency_replacements, default"
"Protected","Unknown","Guarding Rare Monsters have an additional Defensive Modifier","prefix","1","strongbox_robot_rare_guard, strongbox_guarded_by_rares_have_mod, strongbox_guarded_by_rares"
"Walker's","Unknown","Guarding Rare Monsters have an additional Elemental Area Modifier","prefix","1","strongbox_robot_rare_guard, strongbox_guarded_by_rares_have_mod, strongbox_guarded_by_rares"
"Exploiter's","Unknown","Various","prefix","Various","Various"
"Hunted by the Abyssal","Unknown","undefined","torment","1",""
"Abyss-Touched","Unknown","undefined","torment","1",""
"Spirit Of The Abyss","Unknown","undefined","torment","1",""
"Tul's","Unknown","Various","prefix","Various","Various"
"Uul-Netol's","Unknown","Various","prefix","Various","Various"
"of Xoph","Unknown","Various","suffix","Various","Various"
"of Esh","Unknown","Various","suffix","Various","Various"
"of Scattering","Unknown","Various","suffix","Various","Various"
"of Amplification","Unknown","Various","suffix","Various","Various"
"of Expectation","Unknown","Various","suffix","Various","Various"
"Dedicated","Unknown","[Offering] Skills have (23-30)% increased [Buff] effect","prefix","1","amulet, belt, breach_desecration, default"
"of Multitudes","Unknown","Various","suffix","Various","Various"
"Scratching","Unknown","Various","prefix","Various","Various"
"Contaminating","Unknown","Various","prefix","Various","Various"
"of Punctuality","Unknown","Various","suffix","Various","Various"
"of the Cabal","Unknown","Various","suffix","Various","Various"
"Storm Chaser's","Unknown","Various","prefix","Various","Various"
"Fire Breather's","Unknown","Various","prefix","Various","Various"
"Tempest Rider's","Unknown","Various","prefix","Various","Various"
"Soul Stealer's","Unknown","Various","prefix","Various","Various"
"Burdensome","Unknown","Various","prefix","Various","Various"
"of Vastness","Unknown","Various","suffix","Various","Various"
"of Lancing","Unknown","Various","suffix","Various","Various"
"Erupting","Unknown","Various","prefix","Various","Various"
"Glacial","Unknown","Various","prefix","Various","Various"
"Unshackling","Unknown","Various","prefix","Various","Various"
"of Reverberation","Unknown","Various","suffix","Various","Various"
"of Imbuing","Unknown","Various","suffix","Various","Various"
"of Exertion","Unknown","Various","suffix","Various","Various"
"of Unending","Unknown","Various","suffix","Various","Various"
"Instructor's","Unknown","Various","prefix","Various","Various"
"Monstrous","Unknown","Various","prefix","Various","Various"
"Underling's","Unknown","Various","prefix","Various","Various"
"of Coherence","Unknown","Various","suffix","Various","Various"
"of Ravaging","Unknown","Various","suffix","Various","Various"
"of Binding","Unknown","Various","suffix","Various","Various"
"Verisium","Unknown","Various","prefix","Various","Various"
"of the Stars","Unknown","Various","suffix","Various","Various"
"Katla's","Unknown","Various","prefix","Various","Various"
"of Decay","Unknown","Various","suffix","Various","Various"
"Kolr's","Unknown","Various","prefix","Various","Various"
"of the Hunt","Unknown","Various","suffix","Various","Various"
"Hustler's","Unknown","[Minion|Minions] deal (7-9)% increased Damage","prefix","13","belt, genesis_tree_minion, default"
"Conniver's","Unknown","[Minion|Minions] deal (10-12)% increased Damage","prefix","26","belt, genesis_tree_minion, default"
"Schemer's","Unknown","[Minion|Minions] deal (13-15)% increased Damage","prefix","33","belt, genesis_tree_minion, default"
"Plotter's","Unknown","[Minion|Minions] deal (16-18)% increased Damage","prefix","46","belt, genesis_tree_minion, default"
"Conspirator's","Unknown","[Minion|Minions] deal (19-21)% increased Damage","prefix","54","belt, genesis_tree_minion, default"
"Manipulator's","Unknown","[Minion|Minions] deal (25-27)% increased Damage","prefix","70","belt, genesis_tree_minion, default"
"Puppeteer's","Unknown","[Minion|Minions] deal (28-31)% increased Damage","prefix","82","belt, genesis_tree_minion, default"
"of Persuasion","Unknown","[Minion|Minions] have (5-7)% increased Movement Speed","suffix","27","ring, genesis_tree_minion, default"
"of Pressure","Unknown","[Minion|Minions] have (8-10)% increased Movement Speed","suffix","48","ring, genesis_tree_minion, default"
"of Coercion","Unknown","[Minion|Minions] have (11-13)% increased Movement Speed","suffix","68","ring, genesis_tree_minion, default"
"of Compulsion","Unknown","[Minion|Minions] have (14-16)% increased Movement Speed","suffix","77","ring, genesis_tree_minion, default"
"of Numbness","Unknown","[Minion|Minions] have +(7-9)% to all Elemental [Resistances]","suffix","22","belt, genesis_tree_minion, default"
"of Dullness","Unknown","[Minion|Minions] have +(10-12)% to all Elemental [Resistances]","suffix","38","belt, genesis_tree_minion, default"
"of Desensitisation","Unknown","[Minion|Minions] have +(14-16)% to all Elemental [Resistances]","suffix","49","belt, genesis_tree_minion, default"
"of Conditioning","Unknown","[Minion|Minions] have +(17-19)% to all Elemental [Resistances]","suffix","57","belt, genesis_tree_minion, default"
"of Management","Unknown","[Minion|Minions] have (7-8)% increased [Attack] and Cast Speed","suffix","69","belt, genesis_tree_minion, default"
"of Pricking","Unknown","[Minion|Minions] have (5-12)% increased [Critical|Critical Hit Chance]","suffix","18","belt, genesis_tree_minion, default"
"of Gouging","Unknown","[Minion|Minions] have (21-28)% increased [Critical|Critical Hit Chance]","suffix","45","belt, genesis_tree_minion, default"
"of Lacinating","Unknown","[Minion|Minions] have (37-44)% increased [Critical|Critical Hit Chance]","suffix","70","belt, genesis_tree_minion, default"
"of Purging","Unknown","[Minion|Minions] have (11-15)% increased [CriticalDamageBonus|Critical Damage Bonus]","suffix","30","belt, genesis_tree_minion, default"
"of Elimination","Unknown","[Minion|Minions] have (16-20)% increased [CriticalDamageBonus|Critical Damage Bonus]","suffix","44","belt, genesis_tree_minion, default"
"of Devastation","Unknown","[Minion|Minions] have (21-25)% increased [CriticalDamageBonus|Critical Damage Bonus]","suffix","57","belt, genesis_tree_minion, default"
"of Eradication","Unknown","[Minion|Minions] have (26-30)% increased [CriticalDamageBonus|Critical Damage Bonus]","suffix","69","belt, genesis_tree_minion, default"
